1010:0F0B  d00 mov ds,cs:[9596]                   AX=6993 BX=00B1 CX=000D DX=0000 SI=10C6 DI=1072 BP=0000 SP=A276 CS:IP=1010:0F10 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F4F  d00 loop -> 1010:0F49 taken cx=0001    AX=286C BX=00B1 CX=0001 DX=0000 SI=10C6 DI=9D56 BP=0000 SP=A276 CS:IP=1010:0F49 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F49  d00 stosw                              AX=286C BX=00B1 CX=0001 DX=0000 SI=10C6 DI=9D58 BP=0000 SP=A276 CS:IP=1010:0F4A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F4A  d00 add ax,cs:[959E]                   AX=28A0 BX=00B1 CX=0001 DX=0000 SI=10C6 DI=9D58 BP=0000 SP=A276 CS:IP=1010:0F4F DS=25CC ES=25CC SS=25CC FLAGS=0216
1010:0F4F  d00 loop -> 1010:0F51 not cx=0000      AX=28A0 BX=00B1 CX=0000 DX=0000 SI=10C6 DI=9D58 BP=0000 SP=A276 CS:IP=1010:0F51 DS=25CC ES=25CC SS=25CC FLAGS=0216
1010:0F51  d00 mov di,9D58h                       AX=28A0 BX=00B1 CX=0000 DX=0000 SI=10C6 DI=9D58 BP=0000 SP=A276 CS:IP=1010:0F54 DS=25CC ES=25CC SS=25CC FLAGS=0216
1010:0F54  d00 xor ax,ax                          AX=0000 BX=00B1 CX=0000 DX=0000 SI=10C6 DI=9D58 BP=0000 SP=A276 CS:IP=1010:0F56 DS=25CC ES=25CC SS=25CC FLAGS=0256
1010:0F56  d00 mov cx,00C8h                       AX=0000 BX=00B1 CX=00C8 DX=0000 SI=10C6 DI=9D58 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0256
1010:0F59  d00 stosw                              AX=0000 BX=00B1 CX=00C8 DX=0000 SI=10C6 DI=9D5A BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0256
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0050 BX=00B1 CX=00C8 DX=0000 SI=10C6 DI=9D5A BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C7    AX=0050 BX=00B1 CX=00C7 DX=0000 SI=10C6 DI=9D5A BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0050 BX=00B1 CX=00C7 DX=0000 SI=10C6 DI=9D5C BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=00A0 BX=00B1 CX=00C7 DX=0000 SI=10C6 DI=9D5C BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C6    AX=00A0 BX=00B1 CX=00C6 DX=0000 SI=10C6 DI=9D5C BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=00A0 BX=00B1 CX=00C6 DX=0000 SI=10C6 DI=9D5E BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=00F0 BX=00B1 CX=00C6 DX=0000 SI=10C6 DI=9D5E BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C5    AX=00F0 BX=00B1 CX=00C5 DX=0000 SI=10C6 DI=9D5E BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=00F0 BX=00B1 CX=00C5 DX=0000 SI=10C6 DI=9D60 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0140 BX=00B1 CX=00C5 DX=0000 SI=10C6 DI=9D60 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C4    AX=0140 BX=00B1 CX=00C4 DX=0000 SI=10C6 DI=9D60 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0140 BX=00B1 CX=00C4 DX=0000 SI=10C6 DI=9D62 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0190 BX=00B1 CX=00C4 DX=0000 SI=10C6 DI=9D62 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C3    AX=0190 BX=00B1 CX=00C3 DX=0000 SI=10C6 DI=9D62 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0190 BX=00B1 CX=00C3 DX=0000 SI=10C6 DI=9D64 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=01E0 BX=00B1 CX=00C3 DX=0000 SI=10C6 DI=9D64 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C2    AX=01E0 BX=00B1 CX=00C2 DX=0000 SI=10C6 DI=9D64 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=01E0 BX=00B1 CX=00C2 DX=0000 SI=10C6 DI=9D66 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0230 BX=00B1 CX=00C2 DX=0000 SI=10C6 DI=9D66 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C1    AX=0230 BX=00B1 CX=00C1 DX=0000 SI=10C6 DI=9D66 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0230 BX=00B1 CX=00C1 DX=0000 SI=10C6 DI=9D68 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0280 BX=00B1 CX=00C1 DX=0000 SI=10C6 DI=9D68 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00C0    AX=0280 BX=00B1 CX=00C0 DX=0000 SI=10C6 DI=9D68 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0280 BX=00B1 CX=00C0 DX=0000 SI=10C6 DI=9D6A BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=02D0 BX=00B1 CX=00C0 DX=0000 SI=10C6 DI=9D6A BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00BF    AX=02D0 BX=00B1 CX=00BF DX=0000 SI=10C6 DI=9D6A BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=02D0 BX=00B1 CX=00BF DX=0000 SI=10C6 DI=9D6C BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0320 BX=00B1 CX=00BF DX=0000 SI=10C6 DI=9D6C BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00BE    AX=0320 BX=00B1 CX=00BE DX=0000 SI=10C6 DI=9D6C BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0320 BX=00B1 CX=00BE DX=0000 SI=10C6 DI=9D6E BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0370 BX=00B1 CX=00BE DX=0000 SI=10C6 DI=9D6E BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00BD    AX=0370 BX=00B1 CX=00BD DX=0000 SI=10C6 DI=9D6E BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0370 BX=00B1 CX=00BD DX=0000 SI=10C6 DI=9D70 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=03C0 BX=00B1 CX=00BD DX=0000 SI=10C6 DI=9D70 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00BC    AX=03C0 BX=00B1 CX=00BC DX=0000 SI=10C6 DI=9D70 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=03C0 BX=00B1 CX=00BC DX=0000 SI=10C6 DI=9D72 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0410 BX=00B1 CX=00BC DX=0000 SI=10C6 DI=9D72 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00BB    AX=0410 BX=00B1 CX=00BB DX=0000 SI=10C6 DI=9D72 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0410 BX=00B1 CX=00BB DX=0000 SI=10C6 DI=9D74 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0460 BX=00B1 CX=00BB DX=0000 SI=10C6 DI=9D74 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00BA    AX=0460 BX=00B1 CX=00BA DX=0000 SI=10C6 DI=9D74 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0460 BX=00B1 CX=00BA DX=0000 SI=10C6 DI=9D76 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=04B0 BX=00B1 CX=00BA DX=0000 SI=10C6 DI=9D76 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B9    AX=04B0 BX=00B1 CX=00B9 DX=0000 SI=10C6 DI=9D76 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=04B0 BX=00B1 CX=00B9 DX=0000 SI=10C6 DI=9D78 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0500 BX=00B1 CX=00B9 DX=0000 SI=10C6 DI=9D78 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B8    AX=0500 BX=00B1 CX=00B8 DX=0000 SI=10C6 DI=9D78 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0500 BX=00B1 CX=00B8 DX=0000 SI=10C6 DI=9D7A BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0550 BX=00B1 CX=00B8 DX=0000 SI=10C6 DI=9D7A BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B7    AX=0550 BX=00B1 CX=00B7 DX=0000 SI=10C6 DI=9D7A BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0550 BX=00B1 CX=00B7 DX=0000 SI=10C6 DI=9D7C BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=05A0 BX=00B1 CX=00B7 DX=0000 SI=10C6 DI=9D7C BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B6    AX=05A0 BX=00B1 CX=00B6 DX=0000 SI=10C6 DI=9D7C BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=05A0 BX=00B1 CX=00B6 DX=0000 SI=10C6 DI=9D7E BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=05F0 BX=00B1 CX=00B6 DX=0000 SI=10C6 DI=9D7E BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B5    AX=05F0 BX=00B1 CX=00B5 DX=0000 SI=10C6 DI=9D7E BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=05F0 BX=00B1 CX=00B5 DX=0000 SI=10C6 DI=9D80 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0640 BX=00B1 CX=00B5 DX=0000 SI=10C6 DI=9D80 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B4    AX=0640 BX=00B1 CX=00B4 DX=0000 SI=10C6 DI=9D80 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0640 BX=00B1 CX=00B4 DX=0000 SI=10C6 DI=9D82 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0690 BX=00B1 CX=00B4 DX=0000 SI=10C6 DI=9D82 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B3    AX=0690 BX=00B1 CX=00B3 DX=0000 SI=10C6 DI=9D82 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0690 BX=00B1 CX=00B3 DX=0000 SI=10C6 DI=9D84 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=06E0 BX=00B1 CX=00B3 DX=0000 SI=10C6 DI=9D84 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B2    AX=06E0 BX=00B1 CX=00B2 DX=0000 SI=10C6 DI=9D84 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=06E0 BX=00B1 CX=00B2 DX=0000 SI=10C6 DI=9D86 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0730 BX=00B1 CX=00B2 DX=0000 SI=10C6 DI=9D86 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B1    AX=0730 BX=00B1 CX=00B1 DX=0000 SI=10C6 DI=9D86 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0730 BX=00B1 CX=00B1 DX=0000 SI=10C6 DI=9D88 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0780 BX=00B1 CX=00B1 DX=0000 SI=10C6 DI=9D88 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00B0    AX=0780 BX=00B1 CX=00B0 DX=0000 SI=10C6 DI=9D88 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0780 BX=00B1 CX=00B0 DX=0000 SI=10C6 DI=9D8A BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=07D0 BX=00B1 CX=00B0 DX=0000 SI=10C6 DI=9D8A BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00AF    AX=07D0 BX=00B1 CX=00AF DX=0000 SI=10C6 DI=9D8A BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=07D0 BX=00B1 CX=00AF DX=0000 SI=10C6 DI=9D8C BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0820 BX=00B1 CX=00AF DX=0000 SI=10C6 DI=9D8C BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00AE    AX=0820 BX=00B1 CX=00AE DX=0000 SI=10C6 DI=9D8C BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0820 BX=00B1 CX=00AE DX=0000 SI=10C6 DI=9D8E BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0870 BX=00B1 CX=00AE DX=0000 SI=10C6 DI=9D8E BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00AD    AX=0870 BX=00B1 CX=00AD DX=0000 SI=10C6 DI=9D8E BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0870 BX=00B1 CX=00AD DX=0000 SI=10C6 DI=9D90 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=08C0 BX=00B1 CX=00AD DX=0000 SI=10C6 DI=9D90 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00AC    AX=08C0 BX=00B1 CX=00AC DX=0000 SI=10C6 DI=9D90 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=08C0 BX=00B1 CX=00AC DX=0000 SI=10C6 DI=9D92 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0910 BX=00B1 CX=00AC DX=0000 SI=10C6 DI=9D92 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00AB    AX=0910 BX=00B1 CX=00AB DX=0000 SI=10C6 DI=9D92 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0910 BX=00B1 CX=00AB DX=0000 SI=10C6 DI=9D94 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0960 BX=00B1 CX=00AB DX=0000 SI=10C6 DI=9D94 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00AA    AX=0960 BX=00B1 CX=00AA DX=0000 SI=10C6 DI=9D94 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0960 BX=00B1 CX=00AA DX=0000 SI=10C6 DI=9D96 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=09B0 BX=00B1 CX=00AA DX=0000 SI=10C6 DI=9D96 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A9    AX=09B0 BX=00B1 CX=00A9 DX=0000 SI=10C6 DI=9D96 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=09B0 BX=00B1 CX=00A9 DX=0000 SI=10C6 DI=9D98 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0A00 BX=00B1 CX=00A9 DX=0000 SI=10C6 DI=9D98 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A8    AX=0A00 BX=00B1 CX=00A8 DX=0000 SI=10C6 DI=9D98 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0A00 BX=00B1 CX=00A8 DX=0000 SI=10C6 DI=9D9A BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0A50 BX=00B1 CX=00A8 DX=0000 SI=10C6 DI=9D9A BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A7    AX=0A50 BX=00B1 CX=00A7 DX=0000 SI=10C6 DI=9D9A BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0A50 BX=00B1 CX=00A7 DX=0000 SI=10C6 DI=9D9C BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0AA0 BX=00B1 CX=00A7 DX=0000 SI=10C6 DI=9D9C BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A6    AX=0AA0 BX=00B1 CX=00A6 DX=0000 SI=10C6 DI=9D9C BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0AA0 BX=00B1 CX=00A6 DX=0000 SI=10C6 DI=9D9E BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0AF0 BX=00B1 CX=00A6 DX=0000 SI=10C6 DI=9D9E BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A5    AX=0AF0 BX=00B1 CX=00A5 DX=0000 SI=10C6 DI=9D9E BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0AF0 BX=00B1 CX=00A5 DX=0000 SI=10C6 DI=9DA0 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0B40 BX=00B1 CX=00A5 DX=0000 SI=10C6 DI=9DA0 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A4    AX=0B40 BX=00B1 CX=00A4 DX=0000 SI=10C6 DI=9DA0 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F59  d00 stosw                              AX=0B40 BX=00B1 CX=00A4 DX=0000 SI=10C6 DI=9DA2 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F5A  d00 add ax,cs:[95A0]                   AX=0B90 BX=00B1 CX=00A4 DX=0000 SI=10C6 DI=9DA2 BP=0000 SP=A276 CS:IP=1010:0F5F DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F5F  d00 loop -> 1010:0F59 taken cx=00A3    AX=0B90 BX=00B1 CX=00A3 DX=0000 SI=10C6 DI=9DA2 BP=0000 SP=A276 CS:IP=1010:0F59 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F59  d00 stosw                              AX=0B90 BX=00B1 CX=00A3 DX=0000 SI=10C6 DI=9DA4 BP=0000 SP=A276 CS:IP=1010:0F5A DS=25CC ES=25CC SS=25CC FLAGS=0206
